82.7,1091.71,2800
82.8,1090.4,2800
82.9,1089.11,2800
83,1087.81,2800
83.1,1086.52,2800
83.2,1085.23,2800
83.3,1083.94,2800
83.4,1082.66,2800
83.5,1081.38,2800
83.6,1080.1,2800
83.7,1078.83,2800
83.8,1077.56,2800
83.9,1076.29,2800
84,1075.03,2800
84.1,1073.76,2800
84.2,1072.5,2800
84.3,1071.25,2800
84.4,1069.99,2800
84.5,1068.74,2800
84.6,1067.5,2800
84.7,1066.25,2800
84.8,1065.01,2800
84.9,1063.77,2800
85,1062.54,2800
85.1,1061.3,2800
85.2,1060.07,2800
85.3,1058.84,2800
85.4,1057.62,2800
85.5,1056.4,2800
85.6,1055.18,2800
85.7,1053.96,2800
85.8,1052.75,2800
85.9,1051.54,2800
86,1050.33,2800
86.1,1049.13,2800
86.2,1047.92,2800
86.3,1046.72,2800
86.4,1045.53,2800
86.5,1044.33,2800
86.6,1043.14,2800
86.7,1041.95,2800
86.8,1040.77,2800
86.9,1039.58,2800
87,1038.4,2800
87.1,1037.22,2800
87.2,1036.05,2800
87.3,1034.87,2800
87.4,1033.7,2800
87.5,1032.54,2800
87.6,1031.37,2800
87.7,1030.21,2800
87.8,1029.05,2800
87.9,1027.89,2800
88,1026.74,2800
88.1,1025.59,2800
88.2,1024.44,2800
88.3,1023.29,2800
88.4,1022.14,2800
88.5,1021,2800
88.6,1019.86,2800
88.7,1018.73,2800
88.8,1017.59,2800
88.9,1016.46,2800
89,1015.33,2800
89.1,1014.21,2800
89.2,1013.08,2800
89.3,1011.96,2800
89.4,1010.84,2800
89.5,1009.72,2800
89.6,1008.61,2800
89.7,1007.5,2800
89.8,1006.39,2800
89.9,1005.28,2800
90,1004.18,2800
90.1,1003.07,2800
90.2,1001.97,2800
90.3,1000.88,2800
90.4,999.781,2800
90.5,998.689,2800
90.6,997.598,2800
90.7,996.51,2800
90.8,995.425,2800
90.9,994.342,2800
91,993.261,2800
91.1,992.182,2800
91.2,991.106,2800
91.3,990.032,2800
91.4,988.96,2800
91.5,987.891,2800
91.6,986.824,2800
91.7,985.759,2800
91.8,984.697,2800
91.9,983.637,2800
92,982.579,2800
92.1,981.523,2800
92.2,980.47,2800
92.3,979.419,2800
92.4,978.37,2800
92.5,977.323,2800
92.6,976.279,2800
92.7,975.237,2800
92.8,974.197,2800
92.9,973.159,2800
93,972.124,2800
93.1,971.09,2800
93.2,970.059,2800
93.3,969.03,2800
93.4,968.003,2800
93.5,966.978,2800
93.6,965.956,2800
93.7,964.935,2800
93.8,963.917,2800
93.9,962.901,2800
94,961.887,2800
94.1,960.875,2800
94.2,959.865,2800
94.3,958.858,2800
94.4,957.852,2800
94.5,956.849,2800
94.6,955.848,2800
94.7,954.848,2800
94.8,953.851,2800
94.9,952.856,2800
95,951.863,2800
95.1,950.872,2800
95.2,949.883,2800
95.3,948.896,2800
95.4,947.911,2800
95.5,946.928,2800
95.6,945.948,2800
95.7,944.969,2800
95.8,943.992,2800
95.9,943.017,2800
96,942.045,2800
96.1,941.074,2800
96.2,940.105,2800
96.3,939.138,2800
96.4,938.173,2800
96.5,937.211,2800
96.6,936.25,2800
96.7,935.291,2800
96.8,934.334,2800
96.9,933.379,2800
97,932.426,2800
97.1,931.475,2800
97.2,930.525,2800
97.3,929.578,2800
97.4,928.633,2800
97.5,927.689,2800
97.6,926.748,2800
97.7,925.808,2800
97.8,924.87,2800
97.9,923.934,2800
98,923,2800
98.1,922.068,2800
98.2,921.138,2800
98.3,920.21,2800
98.4,919.283,2800
98.5,918.358,2800
98.6,917.436,2800
98.7,916.515,2800
98.8,915.596,2800
98.9,914.678,2800
99,913.763,2800
99.1,912.849,2800
99.2,911.937,2800
99.3,911.027,2800
99.4,910.119,2800
99.5,909.213,2800
99.6,908.308,2800
99.7,907.405,2800
99.8,906.504,2800
99.9,905.605,2800
100,904.708,2800
100.1,903.812,2799.6
100.2,902.918,2799.2
100.3,902.026,2798.8
100.4,901.135,2798.4
100.5,900.247,2798
100.6,899.36,2797.6
100.7,898.474,2797.2
100.8,897.591,2796.8
100.9,896.709,2796.4
101,895.829,2796
101.1,894.951,2795.6
101.2,894.074,2795.2
101.3,893.199,2794.8
101.4,892.326,2794.4
101.5,891.455,2794
101.6,890.585,2793.6
101.7,889.717,2793.2
101.8,888.85,2792.8
101.9,887.986,2792.4
102,887.123,2792
102.1,886.261,2791.6
102.2,885.401,2791.2
102.3,884.543,2790.8
102.4,883.687,2790.4
102.5,882.832,2790
102.6,881.979,2789.6
102.7,881.128,2789.2
102.8,880.278,2788.8
102.9,879.43,2788.4
103,878.583,2788
103.1,877.738,2787.6
103.2,876.895,2787.2
103.3,876.053,2786.8
103.4,875.213,2786.4
103.5,874.374,2786
103.6,873.537,2785.6
103.7,872.702,2785.2
103.8,871.868,2784.8
103.9,871.036,2784.4
104,870.205,2784
104.1,869.376,2783.6
104.2,868.549,2783.2
104.3,867.723,2782.8
104.4,866.899,2782.4
104.5,866.076,2782
104.6,865.255,2781.6
104.7,864.435,2781.2
104.8,863.617,2780.8
104.9,862.801,2780.4
105,861.986,2780
105.1,861.172,2779.6
105.2,860.36,2779.2
105.3,859.55,2778.8
105.4,858.741,2778.4
